,search_term,title,link
322,rail_transport,Commission Regulation (EU) 2016/919 of 27 May 2016 on the technical specification for interoperability relating to the ‘control-command and signalling’ subsystems of the rail system in the European Union (Text with EEA relevance),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32016R0919
323,rail_transport,"Special Report No 8 // 2016
Rail freight transport in the EU: still not on the right track
(pursuant to Article 287(4), second subparagraph, TFEU)",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016SA0008
324,rail_transport,"Council Decision (EU) 2016/833 of 17 May 2016 establishing the position to be adopted, on behalf of the European Union, at the 54th session of the Committee of Experts for the Carriage of Dangerous Goods set up by the Intergovernmental Organisation for International Carriage by Rail (OTIF) as regards certain amendments to Appendix C to the Convention concerning International Carriage by Rail",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32016D0833
325,rail_transport,Special Report No 8/2016 — ‘Rail freight transport in the EU: still not on the right track’,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016SA0008(01)
326,rail_transport,Decision of the EEA Joint Committee No 60/2015 of 20 March 2015 amending Annex XIII (Transport) to the EEA Agreement [2016/743],https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:22016D0743
327,rail_transport,Case T-589/15: Order of the General Court of 18 March 2016 — Eurorail v Commission and INEA,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015TB0589
328,rail_transport,Case C-127/16 P: Appeal brought on 26 February 2016 by SNCF Mobilités (SNCF) against the judgment of the General Court (Seventh Chamber) delivered on 17 December 2015 in Case T-242/12 SNCF v Commission,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62016CN0127
329,rail_transport,Commission Implementing Decision (EU) 2016/629 of 20 April 2016 authorising Member States to adopt certain derogations pursuant to Directive 2008/68/EC of the European Parliament and of the Council on the inland transport of dangerous goods (notified under document C(2016) 2229),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32016D0629
330,rail_transport,Case C-9/16: Request for a preliminary ruling from the Amtsgericht Kehl (Germany) lodged on 7 January 2016 — Criminal proceedings against A,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62016CN0009
331,rail_transport,European Parliament legislative resolution of 2 July 2013 on the proposal for a Council regulation amending Regulation (EC) No 994/98 of 7 May 1998 on the application of Articles 92 and 93 of the Treaty establishing the European Community to certain categories of horizontal State aid and Regulation (EC) No 1370/2007 of the European Parliament and of the Council of 23 October 2007 on public passenger transport services by rail and by road (COM(2012)0730 — C7-0005/2013 — 2012/0344(NLE)),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52013AP0299
332,rail_transport,Proposal for a COUNCIL DECISION establishing the position to be adopted by the Union at the 54th session of the OTIF Committee of Experts on the Transport of Dangerous Goods as regards certain amendments to Appendix C to the Convention concerning International Carriage by Rail (COTIF) as applicable from 1 January 2017,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016PC0089
333,rail_transport,Case T-630/15: Action brought on 10 November 2015 — Scandlines Danmark et Scandlines Deutschland v Commission,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015TN0630
334,rail_transport,Case T-631/15: Action brought on 11 November 2015 — Stena Line Scandinavia v Commission,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015TN0631
335,rail_transport,"Case T-242/12: Judgment of the General Court of 17 December 2015 — SNCF v Commission (State aid — Aid measures implemented by France in favour of Sernam SCS — Aid measures for restructuring and recapitalising, guarantees and debt write-off by SNCF in favour of Sernam — Decision declaring the aid measures incompatible with the internal market — Misuse of aid — Recovery — Economic continuity — Private investor criterion)",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62012TA0242
336,rail_transport,Position (EU) No 3/2016 of the Council at first reading with a view to the adoption of a Directive of the European Parliament and of the Council on railway safetyText with EEA relevance Adopted by the Council on 10 December 2015,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016AG0003(01)
337,rail_transport,Position (EU) No 1/2016 of the Council at first reading with a view to the adoption of a Regulation of the European Parliament and of the Council on the European Union Agency for Railways and repealing Regulation (EC) No 881/2004 (Text with EEA relevance) Adopted by the Council on 10 December 2015,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016AG0001(01)
338,rail_transport,Statement by the Commission on explanatory documents,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016XC0212(08)
339,rail_transport,Statement of Council's reason's: Position (EU) No 1/2016 of the Council at first reading with a view to the adoption of a Regulation of the European Parliament and of the Council on the European Union Agency for Railways and repealing Regulation (EC) No 881/2004,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016AG0001(02)
340,rail_transport,Statement of the Council’s reasons: Position (EU) No 3/2016 of the Council at first reading with a view to the adoption of a Directive of the European Parliament and of the Council on railway safety,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016AG0003(02)
341,rail_transport,"Decision No 1/2016 of the Community/Switzerland Inland Transport Committee of 16 December 2015 amending Annexes 1, 3, 4 and 7 to the Agreement between the European Community and the Swiss Confederation on the carriage of goods and passengers by rail and road [2016/122]",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:22016D0122
342,rail_transport,COMMUNICATION FROM THE COMMISSION TO THE EUROPEAN PARLIAMENT pursuant to Article 294(6) of the Treaty on the Functioning of the European Union concerning the position of the Council on the adoption of the new Regulation on the European Union Agency for Railways and repealing Regulation (EC) No 881/2004,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016PC0036
343,rail_transport,COMMUNICATION FROM THE COMMISSION TO THE EUROPEAN PARLIAMENT pursuant to Article 294(6) of the Treaty on the Functioning of the European Union concerning the position of the Council on the adoption of a Directive of the European Parliament and of the Council on railway safety (Recast),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52016PC0033
344,rail_transport,Case T-589/15: Action brought on 12 October 2015 — Eurorail v Commission and INEA,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015TN0589
345,rail_transport,Case C-606/15: Action brought on 17 November 2015 — European Commission v Czech Republic,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015CN0606
346,rail_transport,Case C-567/15: Request for a preliminary ruling from the Vilniaus apygardos teismas (Lithuania) lodged on 2 November 2015 — LitSpecMet UAB v Vilniaus lokomotyvų remonto depas UAB,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015CN0567
347,rail_transport,Case C-489/15: Request for a preliminary ruling from the Landgericht Berlin (Germany) lodged on 17 September 2015 — CTL Logistics GmbH v DB Netz AG,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015CN0489
348,rail_transport,Decision of the EEA Joint Committee No 285/2014 of 12 December 2014 amending Annex XIII (Transport) to the EEA Agreement [2015/2152],https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:22015D2152
349,rail_transport,"Case C-303/13 P: Judgment of the Court (Grand Chamber) of 6 October 2015 — European Commission v Jørgen Andersen, Kingdom of Denmark, Danske Statsbaner SV (DSB) (Appeal — Competition — State aid — Aid granted by the Danish authorities to the public undertaking Danske Statsbaner (DSB) — Public service contracts for the supply of passenger rail transport services between Copenhagen (Denmark) and Ystad (Sweden) — Decision declaring the aid compatible with the internal market subject to conditions — Temporal application of rules of substantive law)",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62013CA0303
350,rail_transport,Case T-497/15: Action brought on 28 August 2015 — Oltis Group v European Commission,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015TN0497
351,rail_transport,Summary of Commission Decision of 15 July 2015 (Case AT.40098 — Blocktrains) (notified under document C(2015) 4646),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52015XC1023(01)
352,rail_transport,Final Report of the Hearing Officer — Blocktrains (AT.40098),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52015XX1023(02)
353,rail_transport,Opinion of the Advisory Committee on restrictive agreements and dominant position at its meeting on 13 July 2015 concerning a preliminary draft decision relating to Case AT.40098 — Blocktrains — Rapporteur: Finland,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52015XX1023(01)
354,rail_transport,Case T-367/15: Action brought on 9 July 2015 — Renfe-Operadora v OHIM (AVE),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015TN0367
355,rail_transport,Case T-392/15: Action brought on 17 July 2015 — European Dynamics Luxembourg and Others v European Railway Agency,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62015TN0392
356,rail_transport,Council Decision (EU) 2015/1734 of 18 September 2015 establishing the position to be adopted on behalf of the European Union at the 12th General Assembly of the Intergovernmental Organisation for International Carriage by Rail (OTIF) as regards certain amendments to the Convention concerning International Carriage by Rail (COTIF) and to its Appendices,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:32015D1734
357,rail_transport,Case C-244/14: Order of the President of the Court of 7 July 2015 — European Commission v Republic of Austria,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:62014CB0244
358,rail_transport,"Resolution on infrastructural cooperation between the EU and Eastern Partnership countries: joint road, rail and air transport projects",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:22015P0923(02)
359,rail_transport,Authorisation for State aid pursuant to Articles 107 and 108 of the Treaty on the Functioning of the European Union — Cases where the Commission raises no objectionsText with EEA relevance,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:52015XC0918(10)
